Id,Tweet,Target,Severity
292,yeh china ka bhi kuch samaj nahi aata har cheez main awaal aana hain aur ab jab corona virus ko chinese virus kehte hain toh pala jhad dete hain haan bhai humme bhi vishwas nahi hua tumhari koi cheez itni lambhi chalege ab toh bas kar,N/A,N/A
2944,tabligi jamaatio ke liye agenda mat chalao hum logo ko coronavirus hoga to chhupange nahi khud hospital jayege tourist visa par jamaati banane nahi jate hai thookmootgoo patthar bantabligijamaat arrestmohammadsaad jaheeljama,O,M
3974,i dont know who is he but mentality to saaf h ki esh bhai ko aur hame bhi sachet kr deya khud se hindusunderattack,N/A,N/A
1544,inko nahi pata tha ki saheb ke  me bhi corona ho sakta h chtne se pehle sanitize karna bhul gaye corona jamaat ki news dikhane se to nahi hua,O,M
2032,bilkul jaahil log hai samjhane ko tyar hi nhi hai corona virous se kitna nuksan ho sakta hai delhi ke tabligi jamaat ko bhul gaye kya ye log ve case badhane me jamaatiyo ka sabse bada haath hai,O,L
189,modi ji agar apke liye muje prano ki bhi aahuti deni pade to mai piche nahi hatunga aaj india china ko muh tod gavab de raha hai to sirif aapki vaje se agar bagvaan na kare rahul gandhipappu prime minister hote to aaj croro log mar gaye ho,I,L
6453,oho propaganda stinking ,I,L
1202,eesee baat kaa jabab mei amir khan ko chayey ek film tablighi jamaat aur corona kaa upar bananey kaa agar himmat hai to,O,M
6652,chuslamis t propaganda ,R,M
7608,wo lakh ka to coat pant pehntaor tum kanglo lakh rupee doge usetumhara baap hai wo,R,M
1537,corona kiya ravish kumar batayaingay tablighi jamaat qusurvar kion naheen hai koun logic lgaayey ho,O,L
3986,jyotirao phule the murky british stooge hinduism blasphemy antihindu hindusunderattack jyotiraophule savitribaiphule,N/A,N/A
4596,sutiye bhakat farming is a state subject states me bjp ki govt hai pahle wha implement karke wha ke farmers ko benefits de do panjab ko benefit mat do jab stats dikhegi to panjab ke farmers khud deman,I,L
502,dear pl itna na kare ki log corona virus failane me china se jada muslims ko samjhe ek humble request desh ki ekta banaye rakhe ha gunhgaro ko bharpur saja de,N/A,N/A
1923,ab himachal pradesh ke cm bhi sara thikra jamaat ke logo ki wajah se corona failne ki baat bol rhe inke border par kya ho rha tha jab wo log aaye the kaise pahuch gye markaz wale kitna jhut faila rhe hai,O,M
7595,central government to in musims o ki paltu hogai hai wo to kunahi karagibrdesh to aise report manlagi bas free me gas bijli aisa ku dena hogabrdelhibalo free mubarakh hum bengal baloka v aisa he hoga,N/A,N/A
7113,bharat ko digital india bana diya aur logo k soch main dhram ki baat feila diyawahh modi ji kya scene hai ,I,L
1540,ha chitra ji sahi hai sirf tablighi jamat se hi corona failta hai right waha jo starcast delhne ke liye bheed thi usse nhi failega kya kah rhi hain aap,O,M
6075,gadhe pe udd k dharti ko flat btaye thhe   ,R,L
3356,khalistaniyo se fat gyi amit shah ki shaheen bagh tak clear nhi karwa paya kisano se bheekh maangkar vapis leliye kanoon namard modi ne,I,L
4708,yeh jo v aisi news hai sab fake aw manipulation hai ye sirf farmers laws k liye protest hai koi kisi b dharm or communal jaisa kus nhi hai yeh sab ese badnam krne ki sajis hai kon hai yeh umid naam v ph,I,L
6175,ky bkwas h ,N/A,N/A
7403,ab yahi dekhna baki tha ,N/A,N/A
673,yeh tumhare sharabi jamaat wale hai inse corona nhi failega,N/A,N/A
5604,aunty ji mera ka note kho gaya nano gps chip se dhund dijiye,N/A,N/A
1917,didi desh me lockdown chal raha hai lagta hai aap bhool gaye ohhh ab samjha aap bhi jamaat me jaake aaye ho is liye corona failane ke liye aise bol rahe ho ye desh ke saath gaddari hai didi,O,M
6978,bhai deiklo in logo kal bomb na phaikdey yatria ki suraksha ka adikar kisi na kisi ko karna hi padega sab muje ek ek rupya donate kardo mai khud hi apna superwomen dress khareed kar train k pahainlungi phir kia muje train ki engine  se baand do jo b cylinder bomb ya bail mata train k aagai aayegi usey mai bachalungibechara cylinder ki jaan kisi ne nahi bachayi saley namardo kisi ghareeb ka chula ek mahina jalta is cylinder sebrmehengai cylinder ka badla ayse koi leta hai kia salo tumey jail mai dalna padegahamare president aur prime minister zinda bad,N/A,N/A
4487,aur yeah dihadi fake farmers zee channel hi lata haiaur phir un fake farmers ki iv leke farmers protest ko badnam karte hain,I,L
7077,jo bol rahe hai karke dikhayenge jai shree ram,R,H
7045,muslim girl humko aapko ptane ki zarurat nahi h aap khus chuslam chod doge apni marzi se jb achhi tarah se jan jaoge chuslam kya h jay shree ram ,R,M
3485,delhi mein shaheen baghcaa protests delhi riots bhi in logo ne hi diye delhi ko ye jaha bhi jayenge ashanti denge,R,L
6877,saitan insano ko valata h abe kuch bi  is liye aaj muslim desho asa haal h jahil,R,L
6274,bhenchod aj ki sabse faltu video dekhli mai ne ab mobile fodane ka man kar rahahe mere,I,L
1193,jab tablighi jamaat aor nezamuddin band hi madaris band hi phir bhi corona badh raha hi keya mulk ki zalim intezamiya jawab degi,O,M
3621,pahle kha farmer protest the bo thek chal raha tha kya farmers ke jaga per khalistan ke logo ko laye aur january ke baad sab ko safe ghar m jane diya news reporter ko mara gaya police ko be mara gaya,N/A,N/A
6696,majak kar rhi hai  hkiki majhav,N/A,N/A
4424,shaheen bagh thi na sabse badi jahalat fakefarmersprotest hai na badi jahalat kashmir killings hain sabse badi jahalat ab in sab ka aap jashn hi manaoge aur aapse kya expect karein,I,M
7204,doob mar jaio sale he  cheez me hindu muslim,I,L
1514,dalla dalla re kaha hai re dalla aj mumbai me jo crowd hua kya usse corona nahi failega re dall tableeg jamaat ka gaand me ghusne se kuchh nahi hoga re,O,M
217,aagar abhi china ka kuch karega congress ya corona virus ke failav par nakab dalne ke liya kar rha hai,N/A,N/A
4603,kahin aap modiji ki baat toh nahi kar rahe wrt fakefarmersprotest,I,L
7638, k pm ko kuch karna chahiye aise chup rahna galat h,N/A,N/A
422,bhen geeta phogat poori duniya corona virus k liye china ko zimedar manti hai or geeta phogat jamati ko thoda gyan ki kami hai aapko,N/A,N/A
506,abhe toh virus ne sari duniya ko pareshan karke rakha hai jab ye es corona virus se desh mukt honge toh china aur who ko sari duniya tohke karbaye hogi america ne toh funding band kar diya,N/A,N/A
5315,hindenburg anti india rahul gandhi congressi anti india adani ji aapmein imaan ki jhalak dikhti hai himmat kijiye sach bolne mein bahut takat hai aur desh mein fraud ke gusse se zyada achchi tarakki dekhne ki ichcha hai,I,L
7495,ye kaam kisi rcb fan wale ka hoga pakka ,O,L
4457,u p mein sugarcane rate per quintal hairajhasthan mein aur maharashtra mein per quintal hai to waha y farmer protest kyo nhi ho rhay protest to apki state government k against hona chahiye acha fake farmers jyada rate kyo mil,I,L
7373,very sad,N/A,N/A
1583,dr shafiqur rahman ameer president of bangladesh jamaateislami is corona positive may allah cure him,O,L
507,humsafar ham nawaz jigar ka tukra bada bhai china aaj pakistan corona virus se dam tod raha hai kab kam aaega bada bhai china lag raha hain kahe baba jee kathullu,O,L
7717,dukhad ,N/A,N/A
4281,aap bhi kis ke peeche dimaag kharab kar rahe hai yeh woh log hai jinhe aaj tak gobar aur anaaj me fark nahi pata,R,M
5506,modi annamalai diverts adani hindenburg issue by prabhakaran nedumaran kantharaj on prabakaran kantharaj prabhakaran tamilkural adani modi hindenburg hindenburgreport annamalai hindenburgresearch pazhanedumaran lmurugan,I,L
2989,kuch na hoga sultan of ksa mbs ka ek phone aayega saad ko turant riha kar diya jayega bukraati ho rahi hai corona sambhal raha nahi hai to jamaat par daal diya sab ismein ulajh gaye ab govt free se ais,O,M
7222,ho sakta hai meat pe bhi zehar lagaya ho inhone pregnant young hathini ko patakhe khila ke mara tha insaan nahi ye rakshas hain zehreele janwaron se bhi nafrat dushmani what a shame,I,M
5172,mere aas paas k sare boycott karne wale pathaan dekh k aa gaye aur film pasand v aa gayi unko amp jawan v dekhne jayenge pathaan ka jadu chal gaya shah asksrk,I,L
3318,sarif ji kewal naam se nehi chalega aapne pakistan ko kangal banaya awam bhukh aur mahangai se pareshan aap jitna hazar crore desh se lekar aamir bane woh paise se awam ka bhukh mitaiye dawood ki numbari paison ko bhi seize karke desh mein daliye aap bach sakte,I,L
3923,savejodhpurhindus bhai kyu khulegaa koi madarsa ya phir masjid jo jagah musalmano ki hai hi nahi kya sirf beja kabja krne se hinduo ka haq chin loge modiji sidkiara hindusunderattack,R,L
4177,satya hai kisi ko yakina na ho ka tweets dekh lo gujarat hindu hindusunderattack,N/A,N/A
7223,usi samay kuchal dena chaiye tab khud meat ban jata,I,M
4093,pata hai hindus ki sab se badi galti kya hai woh bade dilwale hote hai kashmiri pandits ne in terrorist ko kashmir meh rehne diya aur aaj in logo ko hi waha rehna muskil hogaya are hinduwo jago thora dekho inhe hindusunderattack kashmiripandits,N/A,N/A
2088,march ke event ka zikr bhi kar dete jis mai hazar log anand vihar isbt par jama ho gaye the kiya unko trace kiya kiya unse corona nahi phaila hoga kiya sirf tablighi jamat se hi corona phail sakta hai,N/A,N/A
5129,boycott ka dhanda qatam kardiya pathaan ne berozgaar hogae ho tum,I,L
2573,lakin tu badal gaya hai kami jab tablighi jamat ke log sankramit ho jaaye to wo corona jehaad kar rahe hai corona phelarahe hai not at all any sympathy for them but zee news ki team corona ve hojaay to tujhe sympathy chaahiye gha,O,M
348,but redmi karta ha bhai or corona virus bhi china ne banaya ha jiski wagha se tum ghar m band pde ho,N/A,N/A
7062,ye ho kia raha h desh m ,N/A,N/A
6712,lund bhi na de islam koijjat jhao,R,H
334,sala ye corona to china se aaya hai n to mai ye soch ke pareshan hu ki china maal to itne der tk tikta nhi lekin ye virus kaise tik gya coronavirus,N/A,N/A
4826,arey boycott gang ki pujari kaha tha itne din pathaan ka keya haal kiya aapneman gaye,I,M
7478,kayesa haal kar dia mere des ka bjp ne,N/A,N/A
7953,manish bhadua aur dalla hisko pkdo nhi pkdkr kayde se pehle kooto se jo yeh jab chahe jiske muh me farzi thoosh deta yeh na jane yeh kab se kr rha paisa kmane aur viewership ke liye yeh jhoothtak bnaya h isko kooto aur saakt se sakht karvai ki jaye yeh khtra h samj ke liye,I,L
5457,election mein modi ki jab phat jaye toh adani paise lagaye adani hee jab road pe aaye modi ko kaun jitaye maana adani ke saamne nahi chalta zor modi ka dosti ki baat nahi hai yeh qissa hai hindenburg ka,I,L
2930,aur bahar se aye jamatiyon ko home ministry ne q nhi roka jab ki pure world me march tak corona fail chuka tha aur tablighi jamati markaz se th march th march tak nikle honge tab tak the hindu news k according i,O,M
6998,abdul on fire ,R,M
7561,kya tu line lekya ra pakistani tu ,N/A,N/A
7489,mba chai wala kidhar hai panoti sala brek baar bahar mill tu dikhata hu tuze brkya jarurat thii mi ke bare me kuch bolne ki tu mill bahar panoti,I,L
3615,tumhare liye to yehh vi khalistani hoga iske father ik farmer haii jab is jaban ki shaheedi ki khabar mili to wohh protest mai the kya yehh khalistani haii bata jara app logo ne hi khalistan k nam ko pat,I,L
2541,are haraam ki aulaad police tumhari h government tumhari h arrest q nhi krte be madarchod kyoki sach sabko pata h corona virus tablighi jamaat se nhi balki tumhare fuppa ke aane se fehla h aur b,O,H
747,tere tablighi jamatiyo ne jo desh me corona jihad chalaya he uska kya,O,M
1564,corona se bachne ke liye agar appko ya appke team ke kisi ko plasma chahiye to batana tablighi jamaatiyo ko donate kar dega jamaat bale,O,L
6233,islam ke messenger jo muhhmmad hai wo apni talwar par likhte hai my message is peace or katal kre logo ke ise hote hai ye or aaj bhi aatankwaadi kehte hai hum logo ko marenge or hume jannag milegi,R,M
3033,puri dunya marr rahi hain aise halath mein bhi modiji bas ghanta bajayenge shame on u disaster modi aapkoh test zyada se zyada karna chahiye toh aap bas pura blame tablighi jamaat par daal rahe hain ke inke wajah se corona fel raha,I,L
5775,mene kaha ki tum ek community ko bol rahe ho bhu tiss madras university wale bhi kya sab ek community ke hai kya tum wahi log jo notebandi pe rs note me nano gps chip technology search kar rahe the aur ben,N/A,N/A
4858,well written baahubali ke chamche aur boycott gang se pathaan ki success dekhi nhi ja rhi toh naye rule bana rahe hain ke nett nhi gross figure dekho jisse shahrukhkhan starrer ki success kam lage lekin ye audience hai sab jaanti hai pathaan is a bigger success,N/A,N/A
2448,rajat jiabhi to tabliki jamaat vale ye shor macha rahe hai ki hamne plasma donate kiya hamne aapne hindustan ke liye apne desh ke liya aur bhi bahut kuchch vo ab kahan se jimmevari lenge daramebaaj pahle corona diya ab davai dena ch,O,M
6540,kyo islam  kabul karna hai,N/A,N/A
6548,tum logo ko dimagi bimari hai y islam ki faltu kitabe padhna chod do bewkufo itni badbu ati hai tum logo se koi ghanta fasyga tum logo ko ha ha ha ha,R,L
5235,usko tho star srk bhi nahi samajta tumlog hi samajne lage ho bete pathaan ko tho hara nahi paaya kyunki bete srk ke fans har jagah h ye boycott gang se darne waala nahi h woh,I,L
2987,tablighi jamaat ka program kabse shuru hona thakab shuru huasab sarkar ki permission ke baad hota haibahar se jitne jamaties aayekaise aa gyecorona ka st petient feb me mila tha india mekyu allow kiya bhaiisliye ki faid,O,M
4472,yaar is mc ko hatao sale ne chaa mod de h iske illogical statements aur fake protests ke naam pesympathy gain kr raha h pile saal se farmers ke naam peslsssyyaar itna kon tolerate krta hsala full majority me hone ke bavajud npa ban chuke h aur,I,L
5685,ne note me gps nano chip daud baar chuka h malviya baar india ake jail jaa chuka h chutiye pakistanio ne tiddio ka atankwadi banake bheja h,N/A,N/A
3077,ess par koi media debate karne ki himmat karega jamaat waale ko badnaam karne waale godi media ko ess par sawal karne ki himmat hai yaha koun corona failaya,O,L
5935,abe chimkandi tu to khud setan hai mujhe mera ved batata hai ki sare muslaman sabhi rakshash aur ashur hai,R,H
260,bhai china se hum abhi nahi jit sakte kamse kam tak to aisa nahi dikhata wo bhi modi rahe to agar galti se congress aa gayi to jo bacha ladhak hai wo bhi chala jayega rahi baat war ki to puri duni,N/A,N/A
5051,boycott me jo bhi the sab ne palti kaari ab including krk aur ye propaganda director ne to pathaan ke against video bhi post kiya tha ki ashlilta dikhai ja rahi hai logo ko bas isi chiz ka badla lena tha bew,O,L
2277,jamaat galat hai aur jamaat ki wajah se hi corona ke numbers badhe mein wo hi janta aur manta hu aur kuchh nhi aur aaj ki halat ke liye koi media nhi sirf jamaat hi zimmedar hai,O,M
4056,chunav aate hi chumtiye mindu khatre main aa jate hai or baki time masti se donge karte rhete hain de hindusunderattack,O,L
6784,aurat hi aurat ki dusman ,N/A,N/A
381,to kya corona virus pakistani auraton se aya he china se nahin jo duniya manti he,N/A,N/A
3913,itna jyada rupaye dena padta hai hindu hone ka pramman k liye ye to sda galat hai hindusunderattack,O,L
5396,after hindenburg harris ko bhi yaad rakhega,N/A,N/A
2226,jeet sakte the ham bhi jaenge corona magar jahilejamaat ne kathin kar di dagar khwab tute hain hosla abhi bhi jinda hai ghabrana nahin deshvasiyon chakudar abhi bhi jinda hai covid tablighijamatvirus arrestzaminali covidindia,O,M
600,chalo jamaat me chal ke corona failate h,O,M
1845,rajat ji ka koi chance nahi wo saabit karne main lagey hai ki tablighi plasma se kaise fayda ho raha hai jaise ki corona khatam kara dega unka plasma,O,M
46,india has reached the bhaad me jaaye stage in respect of corona virus jitna freely apne desh me logg ghum rahe hai utna to shayad china vaale bhi nahi ghum rahe honge coronavirusindia coronavirus,N/A,N/A
1445,sirf india me tablighi jamaat se ye corona aaya baki desho me kaha se aaya vaha konsi jamaat gayi thi kesi behuda baatein karte ho,O,M
1653,ye baat ja tablighi jamaat se jude hue logo ko batao ki corona na failaye chup kar na baithe test ke liye saamne aaye unhe samjhao bhai netagiri baad me kar lena,O,M
1587,corona tum hi logg faila rhe ho jaa jaake lagta hai china ne tum logo ko bio weapon bana ke bhja hai zeenewsspreadingcorona zeenewsspreadingcorona remember tablighi jamaat,O,M
7808,congratulations up bihar walo aur jatiwaadi government lao jab tak ye bakchodi nahi chodoge tab tak yahi hoga jatiwaad se bus apne state me gunda ban sakte ho other me to aaoge sath hi jati nahi dekhoge ,O,L
1894,jab tak maulanas tabligi jamaat ka side le rahe the tab sab wah wah kar rahe the jaise hi malana ne kaha ki tablig se galti ho gyi aur sab muslims corona se savdhaan rahe tab muslims ne kaha notourvoice,R,H
5323,apna ghar dekho bhai hindenburg forbes amp american agencies best bank subah tha shaam ko doob gaya bhakk baklol sab bankcollapse adani siliconvalleybank signaturebankcollapse signaturebank american bankingcrisis,I,M
